image_filename,super_category,fine_category,x_center,y_center,width,height,rotation_angle
b023033.jpg,notch,triangle,0.863914,0.978750,0.031596,0.026667,0
b023033.jpg,notch,triangle,0.898559,0.978750,0.028825,0.023333,0
b023054.jpg,notch,triangle,0.937014,0.976667,0.026082,0.018333,0
b023054.jpg,notch,triangle,0.831576,0.976042,0.031632,0.022917,0
b023054.jpg,notch,triangle,0.830744,0.973750,0.044395,0.030833,0
b023054.jpg,notch,triangle,0.868757,0.977292,0.028302,0.020417,0
b023054.jpg,notch,triangle,0.870144,0.973958,0.034406,0.027083,0
b023058.jpg,notch,triangle,0.983958,0.056350,0.026250,0.033535,270
b023058.jpg,notch,triangle,0.982500,0.127268,0.020833,0.026938,270
b023058.jpg,notch,triangle,0.981458,0.162727,0.027083,0.030786,270
b023063.jpg,notch,triangle,0.025417,0.872370,0.015000,0.023810,90
b023063.jpg,notch,triangle,0.026250,0.939922,0.017500,0.028239,90
b023063.jpg,notch,triangle,0.024167,0.837763,0.016667,0.031008,90
b023063.jpg,notch,triangle,0.025625,0.905039,0.013750,0.026024,90
b023205.jpg,notch,triangle,0.140260,0.970625,0.023332,0.017917,0
b023205.jpg,notch,triangle,0.173359,0.971042,0.023332,0.018750,0
b023205.jpg,notch,triangle,0.107162,0.970625,0.024417,0.016250,0
b023205.jpg,notch,triangle,0.074607,0.970208,0.021161,0.015417,0
b023316.jpg,notch,triangle,0.099891,0.021042,0.039739,0.026250,180
b023316.jpg,notch,triangle,0.133642,0.021458,0.040827,0.026250,180
b023316.jpg,notch,triangle,0.065868,0.019792,0.041372,0.026250,180
b023316.jpg,notch,triangle,0.166576,0.020417,0.033751,0.024167,180
b023320.jpg,notch,triangle,0.978125,0.062221,0.017083,0.031808,270
b023320.jpg,notch,triangle,0.977917,0.098214,0.017500,0.027902,270
b023320.jpg,notch,triangle,0.977708,0.131417,0.017917,0.030692,270
b023320.jpg,notch,triangle,0.976250,0.169364,0.020833,0.032924,270
b023321.jpg,notch,triangle,0.156301,0.026250,0.025641,0.015833,180
b023321.jpg,notch,triangle,0.191762,0.027292,0.032188,0.018750,180
b023321.jpg,notch,triangle,0.123841,0.026250,0.026187,0.015833,180
b023321.jpg,notch,triangle,0.085379,0.026042,0.035461,0.017917,180
b023324.jpg,notch,triangle,0.084054,0.027917,0.032973,0.025000,180
b023324.jpg,notch,triangle,0.186757,0.028750,0.035135,0.023333,180
b023324.jpg,notch,triangle,0.151351,0.027708,0.027027,0.021250,180
b023324.jpg,notch,triangle,0.118649,0.026875,0.026486,0.022083,180
b023329.jpg,notch,triangle,0.983125,0.090708,0.016250,0.026549,270
b023329.jpg,notch,triangle,0.982500,0.056692,0.012500,0.025996,270
b023329.jpg,notch,triangle,0.982500,0.159845,0.020833,0.030973,270
b023329.jpg,notch,triangle,0.982917,0.125000,0.021667,0.029867,270
b049478.jpg,notch,triangle,0.984792,0.066777,0.023750,0.035320,270
b049488.jpg,notch,triangle,0.984375,0.064758,0.022083,0.040578,270
b061053.jpg,notch,triangle,0.987708,0.049410,0.010417,0.022459,270
b061059.jpg,notch,triangle,0.012917,0.885000,0.025833,0.037778,90
b061059.jpg,notch,triangle,0.013542,0.942778,0.022083,0.035556,90
b061059.jpg,notch,triangle,0.013125,0.919444,0.026250,0.040000,90
b061074.jpg,notch,triangle,0.015208,0.945713,0.014583,0.025056,90
b061074.jpg,notch,triangle,0.016042,0.920935,0.013750,0.020045,90
b061074.jpg,notch,triangle,0.016458,0.889477,0.018750,0.027283,90
b061085.jpg,notch,triangle,0.982917,0.138286,0.015833,0.029494,270
b061085.jpg,notch,triangle,0.985208,0.051753,0.019583,0.041180,270
b061086.jpg,notch,triangle,0.012292,0.887590,0.024583,0.040067,90
b061086.jpg,notch,triangle,0.011458,0.945743,0.022917,0.037284,90
b061086.jpg,notch,triangle,0.012083,0.920979,0.024167,0.035615,90
b063449.jpg,notch,triangle,0.017917,0.926220,0.025000,0.028377,90
b063449.jpg,notch,triangle,0.017708,0.891033,0.024583,0.030647,90
b063460.jpg,notch,triangle,0.068612,0.024167,0.022690,0.015000,180
b065338.jpg,notch,triangle,0.150111,0.020208,0.026082,0.017083,180
b065338.jpg,notch,triangle,0.219201,0.021042,0.029967,0.017083,180
b065338.jpg,notch,triangle,0.113762,0.020417,0.031077,0.017500,180
b065338.jpg,notch,triangle,0.183962,0.020625,0.026082,0.016250,180
b065852.jpg,notch,triangle,0.945194,0.980208,0.038786,0.024583,0
b065852.jpg,notch,triangle,0.920180,0.980000,0.044969,0.028333,0
b065857.jpg,notch,triangle,0.983958,0.281042,0.017917,0.031042,270
b065857.jpg,notch,triangle,0.982292,0.066242,0.018750,0.036031,270
b065994.jpg,notch,triangle,0.984167,0.068792,0.030000,0.038031,270
b065995.jpg,notch,triangle,0.018542,0.929050,0.021250,0.030168,90
b066130.jpg,notch,triangle,0.013750,0.880471,0.026667,0.038159,90
b066130.jpg,notch,triangle,0.013333,0.937430,0.022500,0.036476,90
b066130.jpg,notch,triangle,0.014167,0.913861,0.026667,0.037598,90
b066424.jpg,notch,triangle,0.125069,0.014583,0.046693,0.029167,180
b066424.jpg,notch,triangle,0.053919,0.013333,0.047804,0.026667,180
b066424.jpg,notch,triangle,0.090884,0.015000,0.042802,0.029167,180
b066557.jpg,notch,triangle,0.091036,0.007083,0.028396,0.013333,180
b066557.jpg,notch,triangle,0.117205,0.006458,0.025056,0.012083,180
b066557.jpg,notch,triangle,0.153118,0.006250,0.032294,0.012500,180
b066654.jpg,notch,triangle,0.051534,0.021458,0.034742,0.017083,180
b066698.jpg,notch,triangle,0.015833,0.912207,0.025000,0.034002,90
b066698.jpg,notch,triangle,0.015417,0.880713,0.025833,0.037904,90
b066855.jpg,notch,triangle,0.981458,0.060547,0.013750,0.030692,270
b066876.jpg,notch,triangle,0.903075,0.981250,0.020319,0.019167,0
b066876.jpg,notch,triangle,0.866831,0.980417,0.031301,0.022500,0
b066876.jpg,notch,triangle,0.924767,0.981458,0.026359,0.022083,0
b066988.jpg,notch,triangle,0.057606,0.023125,0.033557,0.021250,180
b067059.jpg,notch,triangle,0.015000,0.943798,0.016667,0.020487,90
b067059.jpg,notch,triangle,0.016250,0.920819,0.020000,0.026578,90
b067059.jpg,notch,triangle,0.015833,0.883721,0.022500,0.033223,90
b069781.jpg,notch,triangle,0.042730,0.014375,0.029967,0.017083,180
b069798.jpg,notch,triangle,0.012708,0.884013,0.025417,0.035215,90
b069798.jpg,notch,triangle,0.012708,0.849916,0.025417,0.037451,90
b069800.jpg,notch,triangle,0.015625,0.850000,0.031250,0.038547,90
b069800.jpg,notch,triangle,0.013542,0.883799,0.027083,0.031285,90
b074074.jpg,notch,triangle,0.983333,0.048497,0.020000,0.034600,270
b074113.jpg,notch,triangle,0.909827,0.971875,0.021776,0.018750,0
b074113.jpg,notch,triangle,0.934394,0.972917,0.021776,0.018333,0
b074113.jpg,notch,triangle,0.874372,0.971250,0.032384,0.024167,0
b074130.jpg,notch,triangle,0.077116,0.017083,0.037305,0.025833,180
b074149.jpg,notch,triangle,0.933001,0.973333,0.042082,0.031667,0
b074149.jpg,notch,triangle,0.878184,0.973750,0.039867,0.029167,0
b074149.jpg,notch,triangle,0.900055,0.973958,0.034884,0.027083,0
b074279.jpg,notch,triangle,0.019167,0.614792,0.019444,0.020417,90
b105104.jpg,notch,triangle,0.910299,0.977500,0.025471,0.020833,0
b105104.jpg,notch,triangle,0.933832,0.977500,0.026024,0.020833,0
b105104.jpg,notch,triangle,0.875969,0.977708,0.028793,0.020417,0
b105137.jpg,notch,triangle,0.927479,0.976875,0.038502,0.028750,0
b105137.jpg,notch,triangle,0.862342,0.976875,0.039030,0.031250,0
b105137.jpg,notch,triangle,0.894251,0.976250,0.036392,0.028333,0
b105137.jpg,notch,triangle,0.829114,0.976875,0.040084,0.032917,0
b105175.jpg,notch,triangle,0.872247,0.963958,0.042952,0.031250,0
b105175.jpg,notch,triangle,0.930341,0.965625,0.034692,0.024583,0
b105175.jpg,notch,triangle,0.906112,0.963958,0.035793,0.027917,0
b105231.jpg,notch,triangle,0.027708,0.929082,0.013750,0.019791,90
b105231.jpg,notch,triangle,0.027708,0.906542,0.015417,0.020891,90
b105231.jpg,notch,triangle,0.027292,0.874107,0.017083,0.025289,90
b105273.jpg,notch,triangle,0.035000,0.954885,0.015000,0.028161,90
b105279.jpg,notch,triangle,0.065560,0.032917,0.035453,0.020000,180
b105300.jpg,notch,triangle,0.056983,0.030417,0.033520,0.025833,180
b105719.jpg,notch,triangle,0.923286,0.975833,0.029380,0.025000,0
c003029.jpg,notch,triangle,0.959410,0.982083,0.024249,0.015000,0
c003182.jpg,notch,triangle,0.990000,0.043724,0.014167,0.026749,270
c003182.jpg,notch,triangle,0.988750,0.172582,0.020833,0.034465,270
c003227.jpg,notch,triangle,0.982917,0.051528,0.015000,0.023304,270
c003241.jpg,notch,triangle,0.018125,0.958986,0.018750,0.030825,90
c003593.jpg,notch,triangle,0.936986,0.977292,0.034465,0.023750,0
c003673.jpg,notch,triangle,0.469167,0.906802,0.032500,0.036864,0
c003688.jpg,notch,triangle,0.985208,0.130491,0.009583,0.019121,270
c003726.jpg,notch,triangle,0.942909,0.980625,0.023462,0.019583,0
c003726.jpg,notch,triangle,0.918926,0.978958,0.027633,0.022083,0
c003780.jpg,notch,triangle,0.936986,0.986042,0.030350,0.019583,0
c003780.jpg,notch,triangle,0.875772,0.986250,0.032407,0.019167,0
c003874.jpg,notch,triangle,0.045644,0.019167,0.021388,0.015833,180
c003874.jpg,notch,triangle,0.086854,0.019375,0.019301,0.015417,180
c003874.jpg,notch,triangle,0.066771,0.019375,0.016693,0.014583,180
a071842.jpg,notch,sloped_right,0.105248,0.024792,0.070165,0.032083,180
a072961.jpg,notch,sloped_right,0.979167,0.111748,0.027500,0.049284,270
a072982.jpg,notch,sloped_right,0.978542,0.112968,0.030417,0.050720,270
a072993.jpg,notch,sloped_right,0.105753,0.028333,0.056966,0.026667,180
a073144.jpg,notch,sloped_right,0.024583,0.883276,0.039167,0.071347,90
a073150.jpg,notch,sloped_right,0.882302,0.968750,0.048005,0.021667,0
a073156.jpg,notch,sloped_right,0.882849,0.968125,0.061047,0.025417,0
a073158.jpg,notch,sloped_right,0.020417,0.880069,0.035833,0.059395,90
a073228.jpg,notch,sloped_right,0.026042,0.885189,0.038750,0.074627,90
a073230.jpg,notch,sloped_right,0.875706,0.967500,0.071186,0.040833,0
a073250.jpg,notch,sloped_right,0.022500,0.888120,0.034167,0.058824,90
a073269.jpg,notch,sloped_right,0.883613,0.969375,0.056746,0.030417,0
a073300.jpg,notch,sloped_right,0.026667,0.890490,0.040000,0.064553,90
a073333.jpg,notch,sloped_right,0.883411,0.971667,0.062645,0.034167,0
a073350.jpg,notch,sloped_right,0.976250,0.114900,0.047500,0.073926,270
a073420.jpg,notch,sloped_right,0.024167,0.892339,0.030000,0.062101,90
a073435.jpg,notch,sloped_right,0.031250,0.902110,0.040833,0.070340,90
a073438.jpg,notch,sloped_right,0.884132,0.967500,0.062785,0.037500,0
a073488.jpg,notch,sloped_right,0.025208,0.887450,0.031250,0.069660,90
a073498.jpg,notch,sloped_right,0.870913,0.973333,0.066516,0.038333,0
a073532.jpg,notch,sloped_right,0.881129,0.975000,0.065564,0.035000,0
a073532.jpg,notch,sloped_right,0.882269,0.975208,0.078107,0.043750,0
a073544.jpg,notch,sloped_right,0.886830,0.976875,0.059863,0.032917,0
a073688.jpg,notch,sloped_right,0.111979,0.026667,0.054977,0.029167,180
a073690.jpg,notch,sloped_right,0.114269,0.026875,0.051044,0.022083,180
a073951.jpg,notch,sloped_right,0.883754,0.969583,0.060276,0.027500,0
a073960.jpg,notch,sloped_right,0.107287,0.021667,0.061885,0.025833,180
a074101.jpg,notch,sloped_right,0.111425,0.024583,0.055430,0.026667,180
a074109.jpg,notch,sloped_right,0.975417,0.114414,0.034167,0.061694,270
a074263.jpg,notch,sloped_right,0.880298,0.973542,0.056128,0.027917,0
a074285.jpg,notch,sloped_right,0.883266,0.967708,0.055204,0.031250,0
a074293.jpg,notch,sloped_right,0.028958,0.879560,0.042083,0.055588,90
a074305.jpg,notch,sloped_right,0.876669,0.964583,0.065583,0.030000,0
a074318.jpg,notch,sloped_right,0.114849,0.030625,0.058005,0.028750,180
a074320.jpg,notch,sloped_right,0.888442,0.974167,0.073606,0.036667,0
a074515.jpg,notch,sloped_right,0.119601,0.023958,0.055371,0.025417,180
a074645.jpg,notch,sloped_right,0.109597,0.031458,0.062465,0.034583,180
a074645.jpg,notch,sloped_right,0.110165,0.031458,0.074957,0.037083,180
a074668.jpg,notch,sloped_right,0.867232,0.971042,0.054237,0.027917,0
a074721.jpg,notch,sloped_right,0.871817,0.965833,0.056027,0.028333,0
a074750.jpg,notch,sloped_right,0.883028,0.966875,0.051606,0.029583,0
a073171.jpg,notch,sloped_left,0.871347,0.975208,0.070487,0.040417,0
a073199.jpg,notch,sloped_left,0.029792,0.881312,0.034583,0.053976,90
a073221.jpg,notch,sloped_left,0.870932,0.969583,0.050505,0.028333,0
a073227.jpg,notch,sloped_left,0.867813,0.968333,0.062570,0.041667,0
a073239.jpg,notch,sloped_left,0.866685,0.974583,0.051297,0.029167,0
a073280.jpg,notch,sloped_left,0.024375,0.880485,0.041250,0.057737,90
a073305.jpg,notch,sloped_left,0.024375,0.886430,0.028750,0.054747,90
a073923.jpg,notch,sloped_left,0.881964,0.978542,0.061459,0.029583,0
a074289.jpg,notch,sloped_left,0.878935,0.973542,0.054379,0.027083,0
a074670.jpg,notch,sloped_left,0.866213,0.968750,0.051020,0.027500,0
b082685.jpg,notch,sloped_left,0.917637,0.986042,0.033833,0.018750,0
b087097.jpg,notch,sloped_left,0.934681,0.983125,0.039250,0.021250,0
